Post id,Date,Post text,Link,Impressions,Likes,Engagements,Bookmarks,Share,New follows,Replies,Reposts,Profile visits,Detail expands,Url clicks,Hashtag clicks,Permalink clicks,is_thread_start,is_link_tweet,is_discussion_tweet,thread_id
1858224502796345782,2024-11-17,arxiv link: https://t.co/lvAsUxuyui llmpedia link: https://t.co/JvC2DMBjfp,https://x.com/GptMaestro/status/1858224502796345782,19,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,35
1858294215555568106,2024-11-17,"𝗛𝗮𝗿𝗱𝘄𝗮𝗿𝗲 𝗮𝗻𝗱 𝗦𝗼𝗳𝘁𝘄𝗮𝗿𝗲 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 𝗜𝗻𝗳𝗲𝗿𝗲𝗻𝗰𝗲 (Nov 07, 2024): Different GPU architectures leave unique numerical fingerprints in model outputs due to variations in floating-point calculations and rounding errors. By analyzing output probability https://t.co/lmcVzRzFGX",https://x.com/GptMaestro/status/1858294215555568106,30,0,2,0,0,0,1,0,0,1,0,0,0,True,False,False,
1858294217182982294,2024-11-17,arxiv link: https://t.co/RMYJPkzh8F llmpedia link: https://t.co/q9RyUp5jYb,https://x.com/GptMaestro/status/1858294217182982294,15,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1858352764532969936,2024-11-17,"𝗧𝗵𝗶𝗻𝗸𝗶𝗻𝗴 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝗮𝗻𝗱 𝗕𝗮𝗰𝗸𝘄𝗮𝗿𝗱: 𝗘𝗳𝗳𝗲𝗰𝘁𝗶𝘃𝗲 𝗕𝗮𝗰𝗸𝘄𝗮𝗿𝗱 𝗣𝗹𝗮𝗻𝗻𝗶𝗻𝗴 𝘄𝗶𝘁𝗵 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 (Nov 04, 2024): LLMs show a systematic bias against backward planning—starting from the goal and working backwards. In https://t.co/3zXPteoJL7",https://x.com/GptMaestro/status/1858352764532969936,34,1,4,1,0,0,1,0,0,2,0,0,0,True,False,False,
1858352766244229280,2024-11-17,arxiv link: https://t.co/kyY8jetHUg llmpedia link: https://t.co/AGv0REMWFD,https://x.com/GptMaestro/status/1858352766244229280,18,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1858406799197843955,2024-11-17,"𝗧𝗵𝗲 𝗦𝘂𝗿𝗽𝗿𝗶𝘀𝗶𝗻𝗴 𝗘𝗳𝗳𝗲𝗰𝘁𝗶𝘃𝗲𝗻𝗲𝘀𝘀 𝗼𝗳 𝗧𝗲𝘀𝘁-𝗧𝗶𝗺𝗲 𝗧𝗿𝗮𝗶𝗻𝗶𝗻𝗴 𝗳𝗼𝗿 𝗔𝗯𝘀𝘁𝗿𝗮𝗰𝘁 𝗥𝗲𝗮𝘀𝗼𝗻𝗶𝗻𝗴 (Nov 11, 2024): Test-time training (TTT) enables AI models to learn during inference by updating parameters for each specific task using https://t.co/AyEW35QrEG",https://x.com/GptMaestro/status/1858406799197843955,36,0,4,1,0,0,1,1,0,1,0,0,0,True,False,False,36
1858406800514752674,2024-11-17,arxiv link: https://t.co/YSWkCD6449 llmpedia link: https://t.co/r2Y3rOsK9B,https://x.com/GptMaestro/status/1858406800514752674,13,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,36
1858487708890619999,2024-11-18,"𝗥𝗲𝗱𝗖𝗼𝗱𝗲: 𝗥𝗶𝘀𝗸𝘆 𝗖𝗼𝗱𝗲 𝗘𝘅𝗲𝗰𝘂𝘁𝗶𝗼𝗻 𝗮𝗻𝗱 𝗚𝗲𝗻𝗲𝗿𝗮𝘁𝗶𝗼𝗻 𝗕𝗲𝗻𝗰𝗵𝗺𝗮𝗿𝗸 𝗳𝗼𝗿 𝗖𝗼𝗱𝗲 𝗔𝗴𝗲𝗻𝘁𝘀 (Nov 12, 2024): RedCode's safety evaluation of AI code generators reveals a paradox: Advanced models like GPT-4 reject 72% of potentially harmful https://t.co/Qj1m1S3XGt",https://x.com/GptMaestro/status/1858487708890619999,30,0,1,1,0,0,1,0,0,0,0,0,0,True,False,False,
1858487710547312943,2024-11-18,arxiv link: https://t.co/7KKEQTPp8o llmpedia link: https://t.co/FlvL02G7TQ repo: https://t.co/Pjxam6pYkx,https://x.com/GptMaestro/status/1858487710547312943,19,0,1,0,0,0,0,0,0,0,1,0,0,False,True,True,36
1858565720348708901,2024-11-18,"𝗦𝘂𝗳𝗳𝗶𝗰𝗶𝗲𝗻𝘁 𝗖𝗼𝗻𝘁𝗲𝘅𝘁: 𝗔 𝗡𝗲𝘄 𝗟𝗲𝗻𝘀 𝗼𝗻 𝗥𝗲𝘁𝗿𝗶𝗲𝘃𝗮𝗹 𝗔𝘂𝗴𝗺𝗲𝗻𝘁𝗲𝗱 𝗚𝗲𝗻𝗲𝗿𝗮𝘁𝗶𝗼𝗻 𝗦𝘆𝘀𝘁𝗲𝗺𝘀 (Nov 09, 2024): State-of-the-art LLMs produce correct answers 35-62% of the time even with incomplete information for queries. Proprietary models https://t.co/UPancothBX",https://x.com/GptMaestro/status/1858565720348708901,23,0,2,0,0,0,1,0,0,1,0,0,0,True,False,False,37
1858565722009727354,2024-11-18,arxiv link: https://t.co/dxVH2eED9K llmpedia link: https://t.co/dXbtWjCPpb,https://x.com/GptMaestro/status/1858565722009727354,17,0,1,0,0,0,0,0,1,0,0,0,0,False,True,False,37
1858634989119959227,2024-11-18,"𝗟𝗼𝗻𝗴 𝗖𝗼𝗻𝘁𝗲𝘅𝘁 𝗥𝗔𝗚 𝗣𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲 𝗼𝗳 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 (Nov 05, 2024): Retrieval Augmented Generation (RAG)—where LLMs incorporate external documents to enhance responses—doesn't benefit uniformly from longer input text. Most models https://t.co/H7js8rMj3d",https://x.com/GptMaestro/status/1858634989119959227,17,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,
1858634990441164916,2024-11-18,arxiv link: https://t.co/XS17t7HumK llmpedia link: https://t.co/bDdr1XbOxX,https://x.com/GptMaestro/status/1858634990441164916,7,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1858717238725144778,2024-11-18,"𝗧𝗵𝗲 𝗗𝗮𝘄𝗻 𝗼𝗳 𝗚𝗨𝗜 𝗔𝗴𝗲𝗻𝘁 (Nov 15, 2024): Claude 3.5 Computer Use—the first publicly available AI for automated computer interaction—successfully handles tasks across web browsing, office work and gaming, but reveals a fundamental limitation in content exploration. https://t.co/vAGMtY9lac",https://x.com/GptMaestro/status/1858717238725144778,28,0,2,1,0,0,1,0,0,1,0,0,0,True,False,False,
1858717240071516345,2024-11-18,arxiv link: https://t.co/bb49akHkZ8 llmpedia link: https://t.co/EICCR8jsVy repo: https://t.co/ZCR1n3H8lz,https://x.com/GptMaestro/status/1858717240071516345,17,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,
1858911000915046765,2024-11-19,"𝗚𝗲𝗻𝗲𝗿𝗮𝘁𝗶𝘃𝗲 𝗔𝗴𝗲𝗻𝘁 𝗦𝗶𝗺𝘂𝗹𝗮𝘁𝗶𝗼𝗻𝘀 𝗼𝗳 𝟭,𝟬𝟬𝟬 𝗣𝗲𝗼𝗽𝗹𝗲 (Nov 15, 2024): AI agents trained on two-hour qualitative interviews achieved 85% accuracy in predicting individual responses on the General Social Survey (GSS)—matching the consistency of humans https://t.co/xJ8F7SeStt",https://x.com/GptMaestro/status/1858911000915046765,12,0,3,0,0,0,1,0,0,2,0,0,0,True,False,False,38
1858911002332721200,2024-11-19,arxiv link: https://t.co/RTqI7oDfsg llmpedia link: https://t.co/EHBocAfnXz,https://x.com/GptMaestro/status/1858911002332721200,29,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,38
1858991354292089033,2024-11-19,"𝗘𝘃𝗮𝗹𝘂𝗮𝘁𝗶𝗻𝗴 𝘁𝗵𝗲 𝗿𝗼𝗹𝗲 𝗼𝗳 '𝗖𝗼𝗻𝘀𝘁𝗶𝘁𝘂𝘁𝗶𝗼𝗻𝘀' 𝗳𝗼𝗿 𝗹𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗳𝗿𝗼𝗺 𝗔𝗜 𝗳𝗲𝗲𝗱𝗯𝗮𝗰𝗸 (Nov 15, 2024): A study with 215 human raters revealed how written guidelines (""constitutions"") shape AI-generated medical communication. Detailed https://t.co/uap9bcp1vB",https://x.com/GptMaestro/status/1858991354292089033,30,0,3,0,0,0,1,0,0,2,0,0,0,True,False,False,
1858991355667902526,2024-11-19,arxiv link: https://t.co/wsTsAyoorv llmpedia link: https://t.co/TpchPCTGZ5,https://x.com/GptMaestro/status/1858991355667902526,25,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859040606053638175,2024-11-19,"𝗕𝗲𝘆𝗼𝗻𝗱 𝗛𝘂𝗺𝗮𝗻-𝗟𝗶𝗸𝗲 𝗣𝗿𝗼𝗰𝗲𝘀𝘀𝗶𝗻𝗴: 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 𝗣𝗲𝗿𝗳𝗼𝗿𝗺 𝗘𝗾𝘂𝗶𝘃𝗮𝗹𝗲𝗻𝘁𝗹𝘆 𝗼𝗻 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝗮𝗻𝗱 𝗕𝗮𝗰𝗸𝘄𝗮𝗿𝗱 𝗦𝗰𝗶𝗲𝗻𝘁𝗶𝗳𝗶𝗰 𝗧𝗲𝘅𝘁 (Nov 17, 2024): LLMs trained on character-level reversed neuroscience https://t.co/0ZTFh9rweN",https://x.com/GptMaestro/status/1859040606053638175,17,0,4,0,0,0,1,0,1,2,0,0,0,True,False,False,
1859040607848853952,2024-11-19,arxiv link: https://t.co/E1Qpbw9Uc8 llmpedia link: https://t.co/2b3aPGvsye,https://x.com/GptMaestro/status/1859040607848853952,25,0,1,0,0,0,0,0,0,0,1,0,0,False,True,False,
1859091764612894937,2024-11-19,"𝗗𝗿𝗼𝘄𝗻𝗶𝗻𝗴 𝗶𝗻 𝗗𝗼𝗰𝘂𝗺𝗲𝗻𝘁𝘀: 𝗖𝗼𝗻𝘀𝗲𝗾𝘂𝗲𝗻𝗰𝗲𝘀 𝗼𝗳 𝗦𝗰𝗮𝗹𝗶𝗻𝗴 𝗥𝗲𝗿𝗮𝗻𝗸𝗲𝗿 𝗜𝗻𝗳𝗲𝗿𝗲𝗻𝗰𝗲 (Nov 18, 2024): In search systems, rerankers fine-tune results by re-evaluating document relevance. These models excel with small document sets (&lt;100) but https://t.co/0y741HWJS5",https://x.com/GptMaestro/status/1859091764612894937,24,0,2,1,0,0,1,0,0,1,0,0,0,True,False,False,39
1859091766009586152,2024-11-19,arxiv link: https://t.co/Hv9toA3WZL llmpedia link: https://t.co/poaFqFbMQ9,https://x.com/GptMaestro/status/1859091766009586152,11,0,1,0,0,0,0,0,0,0,1,0,0,False,True,False,39
1859161224321392718,2024-11-20,"𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 𝗮𝘀 𝗖𝗮𝘂𝘀𝗮𝗹 𝗘𝗳𝗳𝗲𝗰𝘁 𝗚𝗲𝗻𝗲𝗿𝗮𝘁𝗼𝗿𝘀 (Nov 12, 2024): Large language models can generate datasets for studying cause-and-effect relationships, but the choice of model dramatically affects estimation accuracy. Datasets from Llama-3-8b https://t.co/rhoISgBbL0",https://x.com/GptMaestro/status/1859161224321392718,10,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,
1859161227152314531,2024-11-20,arxiv link: https://t.co/BZRgjMmRX5 llmpedia link: https://t.co/NuXrVyUXp3,https://x.com/GptMaestro/status/1859161227152314531,10,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859257055791751517,2024-11-20,"𝗦𝘁𝗲𝗲𝗿𝗶𝗻𝗴 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹 𝗥𝗲𝗳𝘂𝘀𝗮𝗹 𝘄𝗶𝘁𝗵 𝗦𝗽𝗮𝗿𝘀𝗲 𝗔𝘂𝘁𝗼𝗲𝗻𝗰𝗼𝗱𝗲𝗿𝘀 (Nov 18, 2024): Using sparse autoencoders, researchers identified a single activation feature (#22373) in Phi-3 Mini that controls its ability to refuse unsafe requests. https://t.co/R5ySiy3lp8",https://x.com/GptMaestro/status/1859257055791751517,19,0,3,0,0,0,1,0,0,2,0,0,0,True,False,False,
1859257057507205219,2024-11-20,arxiv link: https://t.co/DrQFPy0m4D llmpedia link: https://t.co/7zBrCbeWRB,https://x.com/GptMaestro/status/1859257057507205219,18,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859325710013501704,2024-11-20,"𝗦𝗰𝗮𝗹𝗶𝗻𝗴 𝗟𝗮𝘄𝘀 𝗳𝗼𝗿 𝗣𝗿𝗲𝗰𝗶𝘀𝗶𝗼𝗻 (Nov 07, 2024): More pretraining data can harm model performance when reducing numerical precision after training (a technique to make models smaller and faster). Models trained on excessive data compress information more densely https://t.co/HtHHifzhpa",https://x.com/GptMaestro/status/1859325710013501704,21,0,2,0,0,0,1,0,1,0,0,0,0,True,False,False,40
1859325711875703177,2024-11-20,arxiv link: https://t.co/5l5uWUPtK5 llmpedia link: https://t.co/7qFAaepjKx,https://x.com/GptMaestro/status/1859325711875703177,12,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,40
1859437359391187246,2024-11-20,"𝗗𝗼𝗲𝘀 𝗣𝗿𝗼𝗺𝗽𝘁 𝗙𝗼𝗿𝗺𝗮𝘁𝘁𝗶𝗻𝗴 𝗛𝗮𝘃𝗲 𝗔𝗻𝘆 𝗜𝗺𝗽𝗮𝗰𝘁 𝗼𝗻 𝗟𝗟𝗠 𝗣𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲? (Nov 15, 2024): The structure of instructions given to language models dramatically affects their performance. GPT-3.5-turbo improved by 200% on reasoning tasks just by https://t.co/DeGkmoqbuy",https://x.com/GptMaestro/status/1859437359391187246,18,0,2,0,0,0,1,0,0,1,0,0,0,True,False,False,
1859437360901235038,2024-11-20,arxiv link: https://t.co/h3eoxEfHYt llmpedia link: https://t.co/KZw9iPN0e8,https://x.com/GptMaestro/status/1859437360901235038,19,0,1,0,0,0,0,0,0,0,1,0,0,False,True,False,
1859504692918976689,2024-11-20,"𝗨𝗻𝗹𝗼𝗰𝗸𝗶𝗻𝗴 𝗦𝘁𝗮𝘁𝗲-𝗧𝗿𝗮𝗰𝗸𝗶𝗻𝗴 𝗶𝗻 𝗟𝗶𝗻𝗲𝗮𝗿 𝗥𝗡𝗡𝘀 𝗧𝗵𝗿𝗼𝘂𝗴𝗵 𝗡𝗲𝗴𝗮𝘁𝗶𝘃𝗲 𝗘𝗶𝗴𝗲𝗻𝘃𝗮𝗹𝘂𝗲𝘀 (Nov 19, 2024): Linear Recurrent Neural Networks (RNNs) like Mamba and DeltaNet scale efficiently with sequence length but struggle with basic counting https://t.co/LhD2NHK5PE",https://x.com/GptMaestro/status/1859504692918976689,52,1,9,1,0,0,1,0,2,4,0,0,0,True,False,False,
1859504694303043815,2024-11-20,arxiv link: https://t.co/vFgIE2nvN5 llmpedia link: https://t.co/2ezxvnBCuy,https://x.com/GptMaestro/status/1859504694303043815,10,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859568882832523638,2024-11-21,"𝗜𝗻𝗳𝗲𝗿𝗲𝗻𝗰𝗲 𝗢𝗽𝘁𝗶𝗺𝗮𝗹 𝗩𝗟𝗠𝘀 𝗡𝗲𝗲𝗱 𝗢𝗻𝗹𝘆 𝗢𝗻𝗲 𝗩𝗶𝘀𝘂𝗮𝗹 𝗧𝗼𝗸𝗲𝗻 𝗯𝘂𝘁 𝗟𝗮𝗿𝗴𝗲𝗿 𝗠𝗼𝗱𝗲𝗹𝘀 (Nov 05, 2024): Vision Language Models (VLMs) process images by converting them into visual tokens for language model analysis. New research shows VLMs https://t.co/g3KctVAWPP",https://x.com/GptMaestro/status/1859568882832523638,18,0,3,0,0,0,1,0,0,2,0,0,0,True,False,False,41
1859568884380291535,2024-11-21,arxiv link: https://t.co/9DN3THzxkW llmpedia link: https://t.co/xR5DUBOIJN repo: https://t.co/31D7qxk7LR,https://x.com/GptMaestro/status/1859568884380291535,13,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,41
1859636504219484200,2024-11-21,"𝗖𝗵𝗶𝗻𝗲𝘀𝗲 𝗦𝗶𝗺𝗽𝗹𝗲𝗤𝗔 (Nov 11, 2024): Retrieval-Augmented Generation (RAG), which enhances LLMs with external knowledge lookup before generating responses, dramatically closes the performance gap between small and large models. The accuracy difference between Qwen2.5-3B https://t.co/7cvNA9Sm4Z",https://x.com/GptMaestro/status/1859636504219484200,29,0,3,0,0,0,1,0,0,1,0,0,0,True,False,False,
1859636505578524861,2024-11-21,arxiv link: https://t.co/AL51cNiRLG llmpedia link: https://t.co/LmxfgIUQNn,https://x.com/GptMaestro/status/1859636505578524861,8,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859697095906820143,2024-11-21,"𝗟𝗟𝗮𝗩𝗔-𝗼𝟭: 𝗟𝗲𝘁 𝗩𝗶𝘀𝗶𝗼𝗻 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 𝗥𝗲𝗮𝘀𝗼𝗻 𝗦𝘁𝗲𝗽-𝗯𝘆-𝗦𝘁𝗲𝗽 (Nov 15, 2024): A vision-language model trained on just 100k samples outperforms larger closed-source models like Gemini-1.5-pro in visual reasoning tasks. LLaVA-o1 achieves https://t.co/sot0IYNPbi",https://x.com/GptMaestro/status/1859697095906820143,71,0,2,0,0,0,1,0,0,1,0,0,0,True,False,False,
1859697097299329542,2024-11-21,arxiv link: https://t.co/eSkzLAT5LE llmpedia link: https://t.co/CvtCEuwT0m,https://x.com/GptMaestro/status/1859697097299329542,15,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859757068481331493,2024-11-21,"𝗧𝗼𝗽-𝗻σ: 𝗡𝗼𝘁 𝗔𝗹𝗹 𝗟𝗼𝗴𝗶𝘁𝘀 𝗔𝗿𝗲 𝗬𝗼𝘂 𝗡𝗲𝗲𝗱 (Nov 12, 2024): A new LLM sampling method analyzes pre-softmax logits to separate informative tokens from noise using Gaussian distribution patterns. Operating directly on logits instead of probabilities, top-nσ https://t.co/XHyN7W1s7T",https://x.com/GptMaestro/status/1859757068481331493,19,0,3,0,0,0,1,0,0,1,0,0,0,True,False,False,42
1859757069995475338,2024-11-21,arxiv link: https://t.co/73MyA7w3oq llmpedia link: https://t.co/N2pxtC6zfx,https://x.com/GptMaestro/status/1859757069995475338,7,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,42
1859821930314097149,2024-11-21,"𝗔𝗻 𝗘𝗺𝗽𝗶𝗿𝗶𝗰𝗮𝗹 𝗦𝘁𝘂𝗱𝘆 𝗼𝗻 𝗟𝗟𝗠-𝗯𝗮𝘀𝗲𝗱 𝗔𝗴𝗲𝗻𝘁𝘀 𝗳𝗼𝗿 𝗔𝘂𝘁𝗼𝗺𝗮𝘁𝗲𝗱 𝗕𝘂𝗴 𝗙𝗶𝘅𝗶𝗻𝗴 (Nov 15, 2024): In a study of 300 software bugs, Honeycomb—an AI system using Large Language Models—successfully fixes 38.33% of bugs despite struggling to https://t.co/e3sE4QTcWL",https://x.com/GptMaestro/status/1859821930314097149,18,0,3,0,0,0,1,0,0,1,0,0,0,True,False,False,
1859821931899519263,2024-11-21,arxiv link: https://t.co/HBIgEdETuP llmpedia link: https://t.co/JHQ3JsAMne,https://x.com/GptMaestro/status/1859821931899519263,6,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859911040722665511,2024-11-22,"𝗥𝗲𝗰𝘆𝗰𝗹𝗲𝗱 𝗔𝘁𝘁𝗲𝗻𝘁𝗶𝗼𝗻 (Nov 08, 2024): Large language models compute attention scores to determine which past tokens are important for generating each new token. Analysis of Llama-3.1-8B reveals that consecutive tokens consistently attend to the same subset of past https://t.co/FWsOnkUT7q",https://x.com/GptMaestro/status/1859911040722665511,15,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,
1859911042236846487,2024-11-22,arxiv link: https://t.co/nwsOCncW7P llmpedia link: https://t.co/OlSCCTvKdO,https://x.com/GptMaestro/status/1859911042236846487,9,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,
1859980338795303298,2024-11-22,"𝗟𝗶𝗸𝗲𝗹𝗶𝗵𝗼𝗼𝗱 𝗮𝘀 𝗮 𝗣𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲 𝗚𝗮𝘂𝗴𝗲 𝗳𝗼𝗿 𝗥𝗲𝘁𝗿𝗶𝗲𝘃𝗮𝗹-𝗔𝘂𝗴𝗺𝗲𝗻𝘁𝗲𝗱 𝗚𝗲𝗻𝗲𝗿𝗮𝘁𝗶𝗼𝗻 (Nov 12, 2024): In retrieval-augmented generation (RAG), where models use external documents to answer questions, document placement creates a U-shaped https://t.co/pgN5u6hrWC",https://x.com/GptMaestro/status/1859980338795303298,28,1,6,0,0,0,1,0,1,3,0,0,0,True,False,False,43
1859980340754035020,2024-11-22,arxiv link: https://t.co/VMsBvwSXGd llmpedia link: https://t.co/ZJAkSdzEdS repo: https://t.co/BMmyUYfLgp,https://x.com/GptMaestro/status/1859980340754035020,9,0,2,0,0,0,0,0,0,0,2,0,0,False,True,True,43
1860107638840918527,2024-11-22,"𝗣𝗮𝘁𝗶𝗲𝗻𝗰𝗲 𝗜𝘀 𝗧𝗵𝗲 𝗞𝗲𝘆 𝘁𝗼 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹 𝗥𝗲𝗮𝘀𝗼𝗻𝗶𝗻𝗴 (Nov 20, 2024): A novel training approach teaches LLMs to favor detailed step-by-step reasoning over quick answers by showing them pairs of solutions - one that breaks down complex https://t.co/aZLKCbVaFy",https://x.com/GptMaestro/status/1860107638840918527,15,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,
1860107640258593216,2024-11-22,arxiv link: https://t.co/5q2U7WFOT1 llmpedia link: https://t.co/rOoGz0V4J6 repo: https://t.co/lJ6irq9hBK,https://x.com/GptMaestro/status/1860107640258593216,6,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,43
1860185425413046688,2024-11-22,"𝗗𝗼 𝗜 𝗞𝗻𝗼𝘄 𝗧𝗵𝗶𝘀 𝗘𝗻𝘁𝗶𝘁𝘆? 𝗞𝗻𝗼𝘄𝗹𝗲𝗱𝗴𝗲 𝗔𝘄𝗮𝗿𝗲𝗻𝗲𝘀𝘀 𝗮𝗻𝗱 𝗛𝗮𝗹𝗹𝘂𝗰𝗶𝗻𝗮𝘁𝗶𝗼𝗻𝘀 𝗶𝗻 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 (Nov 21, 2024): Using sparse autoencoders (SAEs), researchers identified patterns in language models that indicate entity https://t.co/nq7gSJ7gIZ",https://x.com/GptMaestro/status/1860185425413046688,24,0,3,0,0,0,1,0,0,2,0,0,0,True,False,False,44
1860185427317260343,2024-11-22,arxiv link: https://t.co/40NRnWx9Z0 llmpedia link: https://t.co/Fg5QfbzEWz,https://x.com/GptMaestro/status/1860185427317260343,29,0,5,0,0,0,0,0,0,2,3,0,0,False,True,False,44
1860260484655776249,2024-11-23,"𝗥𝗲𝗳𝘂𝘀𝗮𝗹 𝗶𝗻 𝗟𝗟𝗠𝘀 𝗶𝘀 𝗮𝗻 𝗔𝗳𝗳𝗶𝗻𝗲 𝗙𝘂𝗻𝗰𝘁𝗶𝗼𝗻 (Nov 13, 2024): When LLMs refuse requests, their behavior follows an affine function—requiring both direction and a reference point (like y = mx + b). Traditional steering methods only consider direction, https://t.co/O2C0dAg75Y",https://x.com/GptMaestro/status/1860260484655776249,22,0,3,0,0,0,1,0,0,0,0,0,0,True,False,False,
1860260486186774752,2024-11-23,arxiv link: https://t.co/MYLTyRiqVr llmpedia link: https://t.co/x71QA8VfdP repo: https://t.co/YPNyRTMh5N,https://x.com/GptMaestro/status/1860260486186774752,18,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,44
1860392561455886605,2024-11-23,"𝗔𝗿𝗲 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 𝗠𝗲𝗺𝗼𝗿𝗶𝘇𝗶𝗻𝗴 𝗕𝘂𝗴 𝗕𝗲𝗻𝗰𝗵𝗺𝗮𝗿𝗸𝘀? (Nov 20, 2024): Study reveals smaller models tend to memorize bug-fixing code rather than learn general principles. Codegen-multi, trained on 0.5T tokens, achieves 82% accuracy in https://t.co/gkeX7hkUQI",https://x.com/GptMaestro/status/1860392561455886605,18,0,2,0,0,0,1,0,0,1,0,0,0,True,False,False,45
1860392562806390930,2024-11-23,arxiv link: https://t.co/MMaEmbWQSi llmpedia link: https://t.co/tb9Qq0ZKHT,https://x.com/GptMaestro/status/1860392562806390930,11,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,45
1860440816805904391,2024-11-23,"𝗧𝗵𝗮𝗻𝗼𝘀: 𝗘𝗻𝗵𝗮𝗻𝗰𝗶𝗻𝗴 𝗖𝗼𝗻𝘃𝗲𝗿𝘀𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗔𝗴𝗲𝗻𝘁𝘀 𝘄𝗶𝘁𝗵 𝗦𝗸𝗶𝗹𝗹-𝗼𝗳-𝗠𝗶𝗻𝗱-𝗜𝗻𝗳𝘂𝘀𝗲𝗱 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹 (Nov 07, 2024): A new ""skill-of-mind"" approach enables AI to select appropriate conversational skills based on social https://t.co/mfrzBhLrNI",https://x.com/GptMaestro/status/1860440816805904391,21,0,5,0,0,0,1,0,0,2,1,0,0,True,False,False,
1860440818362065362,2024-11-23,arxiv link: https://t.co/TT1Mt20d06 llmpedia link: https://t.co/Bm4kzsKROS repo: https://t.co/aDpebf1MCI,https://x.com/GptMaestro/status/1860440818362065362,10,0,1,0,0,0,0,0,0,0,1,0,0,False,True,True,45
1860496303618425074,2024-11-23,"𝗣𝗿𝗼𝗰𝗲𝗱𝘂𝗿𝗮𝗹 𝗞𝗻𝗼𝘄𝗹𝗲𝗱𝗴𝗲 𝗶𝗻 𝗣𝗿𝗲𝘁𝗿𝗮𝗶𝗻𝗶𝗻𝗴 𝗗𝗿𝗶𝘃𝗲𝘀 𝗥𝗲𝗮𝘀𝗼𝗻𝗶𝗻𝗴 𝗶𝗻 𝗟𝗮𝗿𝗴𝗲 𝗟𝗮𝗻𝗴𝘂𝗮𝗴𝗲 𝗠𝗼𝗱𝗲𝗹𝘀 (Nov 19, 2024): A smaller 7B parameter language model demonstrates stronger mathematical reasoning than its larger 35B counterpart. https://t.co/Ax5PuEfsZG",https://x.com/GptMaestro/status/1860496303618425074,30,0,5,0,0,0,1,0,2,2,0,0,0,True,False,False,46
